4.12159e-05 -1.48052e-05 -2.62699e-05
-2.40244e-06 7.70508e-06 -4.52987e-06
1.55258e-06 4.57036e-05 7.3602e-05
1.6395e-06 4.39524e-06 -1.1256e-05
5.8456e-07 -4.1501e-06 -2.66213e-05
5.25686e-06 8.95706e-06 -2.36392e-06
-3.38826e-05 1.03158e-05 -3.86769e-06
-1.37251e-05 1.28765e-06 2.47793e-06
-1.38298e-05 -5.32686e-06 2.4693e-05
3.54686e-06 -2.27318e-06 -7.46098e-06
2.79881e-05 -4.99572e-06 -2.5002e-05
-6.24498e-06 -1.16144e-06 1.38894e-06
-9.63424e-06 2.56392e-06 2.34307e-06
-1.53597e-05 3.06025e-05 1.6395e-06
1.87238e-05 -8.32157e-06 1.49698e-06
2.38646e-05 -3.15062e-06 -7.80036e-06
1.85535e-05 -1.95401e-05 1.00916e-05
2.69791e-05 -5.04222e-06 2.8556e-06
5.4301e-06 -4.10447e-06 -5.20143e-06
2.49344e-06 -7.31421e-06 -2.9429e-05
-1.0207e-06 -1.19689e-06 3.31646e-06
-8.56342e-06 1.44004e-06 8.90884e-06
2.5464e-07 -1.25378e-06 3.31446e-06
1.28362e-06 2.56157e-06 2.75006e-06
5.33449e-06 -2.11601e-05 4.39524e-06
-8.32157e-06 1.44261e-05 5.04045e-06
-1.47013e-05 5.16957e-06 3.13091e-06
-9.16849e-06 1.64744e-05 9.1842e-07
8.95364e-06 1.25673e-05 -2.3298e-06
-3.14601e-06 -1.12237e-06 -9.75275e-06
-5.64522e-06 -8.78106e-06 -1.78826e-05
2.14659e-06 -2.78854e-06 -1.03957e-05
2.17275e-05 -4.50906e-06 -2.41743e-05
-1.49696e-05 -2.33394e-06 5.45917e-06
-8.84525e-06 -3.85202e-06 4.75011e-06
-9.80532e-06 -7.7839e-06 -1.1256e-05
1.49698e-06 5.04045e-06 2.36893e-05
2.64995e-06 1.82704e-06 9.59566e-06
5.4365e-06 1.17367e-05 3.22971e-05
-6.24656e-05 2.15286e-05 -7.03445e-06
-2.99403e-05 2.91869e-06 1.66023e-06
-3.44027e-05 -1.72413e-05 4.34789e-05
7.15442e-06 -7.43811e-07 -1.62492e-05
5.56369e-05 -1.05816e-07 -4.84702e-05
-1.03189e-05 -1.42256e-08 3.06496e-06
-1.9142e-05 4.31827e-06 4.97899e-06
-2.59675e-05 3.8885e-05 5.8456e-07
2.38646e-05 -1.47013e-05 2.64995e-06
7.1587e-05 3.00502e-05 2.35881e-06
2.39949e-05 -6.48934e-05 1.29775e-05
3.28506e-06 -5.76502e-06 -7.28989e-06
-5.41391e-06 -8.09262e-08 -9.33849e-06
-9.69165e-06 -2.89369e-06 -1.00029e-05
-5.07626e-06 4.29145e-06 2.65516e-07
-1.22931e-05 1.60992e-05 9.6779e-06
8.72374e-07 2.33933e-06 3.31795e-06
7.16166e-06 -3.0732e-06 -8.39587e-07
1.13002e-05 -3.56051e-05 -4.1501e-06
-3.15062e-06 5.16957e-06 1.82704e-06
3.00502e-05 6.74545e-05 5.77065e-05
-1.70442e-05 -4.79357e-05 -4.11737e-05
2.84376e-05 -1.12759e-05 -1.4742e-05
1.04181e-05 4.40761e-06 -1.6656e-05
1.6097e-05 3.19919e-05 -1.98942e-05
-1.61859e-05 6.79181e-06 3.0229e-06
-5.59389e-05 1.5799e-05 3.25318e-05
-1.45175e-06 3.01747e-06 -5.13372e-07
2.67901e-05 -2.00764e-05 -8.12806e-06
3.00676e-05 -6.51896e-05 -2.66213e-05
-7.80036e-06 3.13091e-06 9.59566e-06
2.35881e-06 5.77065e-05 0.000113129
-3.27934e-05 -2.63027e-05 -7.17249e-05
-4.14433e-05 1.68649e-05 -4.60908e-06
-1.71113e-05 -8.10569e-07 7.36005e-07
-2.02374e-05 -1.63617e-05 2.50742e-05
9.75304e-06 -4.64241e-06 -1.41425e-05
5.3041e-05 -1.22092e-05 -4.53509e-05
-1.21566e-05 -3.00733e-06 2.08229e-06
-2.21725e-05 4.99286e-06 5.30961e-06
-2.97004e-05 4.53958e-05 5.25686e-06
1.85535e-05 -9.16849e-06 5.4365e-06
